  0%|          | 0/1 [00:00<?, ?it/s]/usr/local/lib/python2.7/dist-packages/tensorflow/python/ops/gradients_impl.py:91: UserWarning: Converting sparse IndexedSlices to a dense Tensor of unknown shape. This may consume a large amount of memory.
  "Converting sparse IndexedSlices to a dense Tensor of unknown shape. "
Experiments:   0%|          | 0/100 [00:00<?, ?it/s]Experiments:   1%|          | 1/100 [00:46<1:16:17, 46.23s/it]Training with hyperparameters: alpha=0.0001, lambda=0.0001
Training data: data/TWINS/twins_1-10.train.npz
Test data:     data/TWINS/twins_1-10.test.npz
Loaded data with shape [4868,40]
Defining graph...

Training on experiment 1/100...
0	Obj: 0.142,	F: 0.410,	Cf: 0.396,	Imb: 0.035,	Val: 0.416,	ValImb: 0.037,	ValObj: 0.16
100	Obj: 0.120,	F: 0.374,	Cf: 0.364,	Imb: 0.079,	Val: 0.379,	ValImb: 0.077,	ValObj: 0.13
200	Obj: 0.108,	F: 0.348,	Cf: 0.347,	Imb: 0.0033,	Val: 0.357,	ValImb: -0.0012,	ValObj: 0.12
300	Obj: 0.090,	F: 0.324,	Cf: 0.309,	Imb: 0.00014,	Val: 0.339,	ValImb: -0.001,	ValObj: 0.11
400	Obj: 0.082,	F: 0.311,	Cf: 0.297,	Imb: -0.00012,	Val: 0.324,	ValImb: -7.6e-05,	ValObj: 0.10
500	Obj: 0.081,	F: 0.308,	Cf: 0.296,	Imb: 0.0005,	Val: 0.323,	ValImb: -0.00014,	ValObj: 0.10
600	Obj: 0.081,	F: 0.311,	Cf: 0.294,	Imb: 0.0027,	Val: 0.327,	ValImb: 0.0031,	ValObj: 0.10
700	Obj: 0.086,	F: 0.320,	Cf: 0.316,	Imb: 0.0071,	Val: 0.336,	ValImb: 0.0095,	ValObj: 0.11
800	Obj: 0.078,	F: 0.305,	Cf: 0.293,	Imb: 0.0088,	Val: 0.323,	ValImb: 0.0068,	ValObj: 0.10
900	Obj: 0.078,	F: 0.305,	Cf: 0.296,	Imb: 0.00046,	Val: 0.320,	ValImb: -0.00052,	ValObj: 0.10
1000	Obj: 0.080,	F: 0.307,	Cf: 0.295,	Imb: 0.0028,	Val: 0.327,	ValImb: -0.00026,	ValObj: 0.10
1100	Obj: 0.078,	F: 0.305,	Cf: 0.294,	Imb: 0.01,	Val: 0.320,	ValImb: 0.0087,	ValObj: 0.10
1200	Obj: 0.077,	F: 0.304,	Cf: 0.298,	Imb: 0.02,	Val: 0.322,	ValImb: 0.019,	ValObj: 0.10
1300	Obj: 0.077,	F: 0.304,	Cf: 0.293,	Imb: 0.0046,	Val: 0.322,	ValImb: 0.004,	ValObj: 0.10
1400	Obj: 0.076,	F: 0.302,	Cf: 0.293,	Imb: 0.0069,	Val: 0.321,	ValImb: 0.0058,	ValObj: 0.10
1500	Obj: 0.076,	F: 0.302,	Cf: 0.296,	Imb: 0.011,	Val: 0.322,	ValImb: 0.0084,	ValObj: 0.10
1600	Obj: 0.077,	F: 0.304,	Cf: 0.299,	Imb: 0.018,	Val: 0.323,	ValImb: 0.015,	ValObj: 0.10
1700	Obj: 0.079,	F: 0.310,	Cf: 0.296,	Imb: 0.02,	Val: 0.328,	ValImb: 0.015,	ValObj: 0.10
1800	Obj: 0.085,	F: 0.318,	Cf: 0.325,	Imb: 0.015,	Val: 0.338,	ValImb: 0.015,	ValObj: 0.11
1900	Obj: 0.075,	F: 0.302,	Cf: 0.300,	Imb: 0.014,	Val: 0.323,	ValImb: 0.013,	ValObj: 0.10
2000	Obj: 0.075,	F: 0.303,	Cf: 0.297,	Imb: 0.016,	Val: 0.325,	ValImb: 0.014,	ValObj: 0.10
2100	Obj: 0.076,	F: 0.304,	Cf: 0.299,	Imb: 0.0094,	Val: 0.328,	ValImb: 0.0091,	ValObj: 0.10
2200	Obj: 0.076,	F: 0.302,	Cf: 0.300,	Imb: 0.0076,	Val: 0.329,	ValImb: 0.0067,	ValObj: 0.10
2300	Obj: 0.076,	F: 0.301,	Cf: 0.302,	Imb: 0.0056,	Val: 0.324,	ValImb: 0.0059,	ValObj: 0.10
2400	Obj: 0.073,	F: 0.298,	Cf: 0.304,	Imb: 0.012,	Val: 0.329,	ValImb: 0.012,	ValObj: 0.11
2500	Obj: 0.073,	F: 0.298,	Cf: 0.303,	Imb: 0.0076,	Val: 0.329,	ValImb: 0.0077,	ValObj: 0.11
2600	Obj: 0.076,	F: 0.301,	Cf: 0.311,	Imb: 0.0061,	Val: 0.327,	ValImb: 0.0067,	ValObj: 0.10
2700	Obj: 0.080,	F: 0.304,	Cf: 0.323,	Imb: 0.01,	Val: 0.331,	ValImb: 0.0086,	ValObj: 0.11
2800	Obj: 0.072,	F: 0.299,	Cf: 0.306,	Imb: 0.0059,	Val: 0.330,	ValImb: 0.005,	ValObj: 0.11
2900	Obj: 0.072,	F: 0.298,	Cf: 0.306,	Imb: 0.0032,	Val: 0.329,	ValImb: 0.0061,	ValObj: 0.11
2999	Obj: 0.072,	F: 0.297,	Cf: 0.302,	Imb: 0.0023,	Val: 0.327,	ValImb: 0.0014,	ValObj: 0.10
Saving result to results/twins100_rand_0.4/results_20190523_071154-928902_0.0/...

Training on experiment 2/100...
0	Obj: 0.159,	F: 0.420,	Cf: 0.388,	Imb: 0.0098,	Val: 0.420,	ValImb: 0.009,	ValObj: 0.15
100	Obj: 0.134,	F: 0.385,	Cf: 0.359,	Imb: 0.027,	Val: 0.385,	ValImb: 0.029,	ValObj: 0.13
200	Obj: 0.116,	F: 0.364,	Cf: 0.344,	Imb: 0.029,	Val: 0.365,	ValImb: 0.017,	ValObj: 0.11
300	Obj: 0.091,	F: 0.322,	Cf: 0.304,	Imb: 0.0064,	Val: 0.328,	ValImb: 0.007,	ValObj: 0.09
400	Obj: 0.088,	F: 0.317,	Cf: 0.299,	Imb: 0.013,	Val: 0.320,	ValImb: 0.016,	ValObj: 0.09
500	Obj: 0.086,	F: 0.317,	Cf: 0.300,	Imb: 0.0058,	Val: 0.326,	ValImb: 0.0036,	ValObj: 0.09
600	Obj: 0.087,	F: 0.316,	Cf: 0.304,	Imb: 0.021,	Val: 0.319,	ValImb: 0.02,	ValObj: 0.09
700	Obj: 0.091,	F: 0.323,	Cf: 0.315,	Imb: 0.01,	Val: 0.325,	ValImb: 0.01,	ValObj: 0.09
800	Obj: 0.083,	F: 0.311,	Cf: 0.295,	Imb: 0.014,	Val: 0.317,	ValImb: 0.011,	ValObj: 0.09
900	Obj: 0.086,	F: 0.313,	Cf: 0.308,	Imb: 0.012,	Val: 0.321,	ValImb: 0.012,	ValObj: 0.09
1000	Obj: 0.083,	F: 0.312,	Cf:Experiments:   2%|▏         | 2/100 [01:30<1:14:43, 45.75s/it] 0.296,	Imb: 0.0046,	Val: 0.321,	ValImb: 0.0051,	ValObj: 0.09
1100	Obj: 0.086,	F: 0.315,	Cf: 0.304,	Imb: 0.0034,	Val: 0.319,	ValImb: 0.0042,	ValObj: 0.09
1200	Obj: 0.085,	F: 0.312,	Cf: 0.298,	Imb: 0.0071,	Val: 0.322,	ValImb: 0.0051,	ValObj: 0.09
1300	Obj: 0.083,	F: 0.312,	Cf: 0.297,	Imb: 0.011,	Val: 0.318,	ValImb: 0.012,	ValObj: 0.09
1400	Obj: 0.083,	F: 0.310,	Cf: 0.298,	Imb: 0.0086,	Val: 0.318,	ValImb: 0.01,	ValObj: 0.09
1500	Obj: 0.091,	F: 0.325,	Cf: 0.316,	Imb: 0.0055,	Val: 0.327,	ValImb: 0.0064,	ValObj: 0.10
1600	Obj: 0.081,	F: 0.307,	Cf: 0.297,	Imb: 0.0061,	Val: 0.319,	ValImb: 0.0068,	ValObj: 0.09
1700	Obj: 0.083,	F: 0.310,	Cf: 0.307,	Imb: 0.0051,	Val: 0.323,	ValImb: 0.0071,	ValObj: 0.09
1800	Obj: 0.083,	F: 0.310,	Cf: 0.304,	Imb: 0.0058,	Val: 0.321,	ValImb: 0.0074,	ValObj: 0.09
1900	Obj: 0.082,	F: 0.312,	Cf: 0.301,	Imb: 0.0015,	Val: 0.326,	ValImb: 0.0024,	ValObj: 0.09
2000	Obj: 0.081,	F: 0.306,	Cf: 0.297,	Imb: 0.0039,	Val: 0.319,	ValImb: 0.0054,	ValObj: 0.09
2100	Obj: 0.080,	F: 0.307,	Cf: 0.303,	Imb: 0.0021,	Val: 0.323,	ValImb: 0.0024,	ValObj: 0.09
2200	Obj: 0.080,	F: 0.305,	Cf: 0.304,	Imb: 0.0011,	Val: 0.320,	ValImb: 0.0023,	ValObj: 0.09
2300	Obj: 0.080,	F: 0.306,	Cf: 0.305,	Imb: 0.00014,	Val: 0.323,	ValImb: 0.0012,	ValObj: 0.09
2400	Obj: 0.079,	F: 0.306,	Cf: 0.301,	Imb: 7.7e-05,	Val: 0.323,	ValImb: 0.0013,	ValObj: 0.09
2500	Obj: 0.080,	F: 0.309,	Cf: 0.303,	Imb: 0.0017,	Val: 0.319,	ValImb: 0.0021,	ValObj: 0.09
2600	Obj: 0.083,	F: 0.314,	Cf: 0.306,	Imb: 0.00015,	Val: 0.331,	ValImb: 0.0005,	ValObj: 0.10
2700	Obj: 0.078,	F: 0.303,	Cf: 0.301,	Imb: 0.0017,	Val: 0.321,	ValImb: 0.0027,	ValObj: 0.09
2800	Obj: 0.080,	F: 0.309,	Cf: 0.300,	Imb: 0.0016,	Val: 0.327,	ValImb: 0.0029,	ValObj: 0.09
2900	Obj: 0.077,	F: 0.302,	Cf: 0.297,	Imb: 0.0012,	Val: 0.321,	ValImb: 0.0024,	ValObj: 0.09
2999	Obj: 0.078,	F: 0.303,	Cf: 0.301,	Imb: 0.0012,	Val: 0.325,	ValImb: 0.0027,	ValObj: 0.09
Saving result to results/twins100_rand_0.4/results_20190523_071154-928902_0.0/...

Training on experiment 3/100...
0	Obj: 0.150,	F: 0.414,	Cf: 0.394,	Imb: 0.03,	Val: 0.406,	ValImb: 0.038,	ValObj: 0.15
100	Obj: 0.116,	F: 0.362,	Cf: 0.344,	Imb: 0.019,	Val: 0.355,	ValImb: 0.013,	ValObj: 0.11
200	Obj: 0.098,	F: 0.331,	Cf: 0.314,	Imb: 0.0033,	Val: 0.326,	ValImb: 0.0026,	ValObj: 0.10
300	Obj: 0.091,	F: 0.322,	Cf: 0.308,	Imb: 0.017,	Val: 0.317,	ValImb: 0.0096,	ValObj: 0.09
400	Obj: 0.084,	F: 0.310,	Cf: 0.294,	Imb: 0.0051,	Val: 0.305,	ValImb: 0.00048,	ValObj: 0.08
500	Obj: 0.092,	F: 0.327,	Cf: 0.313,	Imb: 0.0063,	Val: 0.326,	ValImb: 0.0061,	ValObj: 0.10
600	Obj: 0.082,	F: 0.309,	Cf: 0.294,	Imb: 0.0051,	Val: 0.306,	ValImb: 0.0035,	ValObj: 0.09
700	Obj: 0.087,	F: 0.318,	Cf: 0.309,	Imb: 0.0026,	Val: 0.315,	ValImb: -0.00012,	ValObj: 0.09
800	Obj: 0.086,	F: 0.316,	Cf: 0.305,	Imb: 0.005,	Val: 0.312,	ValImb: 0.0038,	ValObj: 0.09
900	Obj: 0.084,	F: 0.315,	Cf: 0.299,	Imb: 0.019,	Val: 0.316,	ValImb: 0.018,	ValObj: 0.09
1000	Obj: 0.083,	F: 0.314,	Cf: 0.300,	Imb: 0.0032,	Val: 0.320,	ValImb: 0.0044,	ValObj: 0.09
1100	Obj: 0.082,	F: 0.309,	Cf: 0.302,	Imb: 0.003,	Val: 0.316,	ValImb: 0.0026,	ValObj: 0.09
1200	Obj: 0.079,	F: 0.306,	Cf: 0.293,	Imb: 0.005,	Val: 0.307,	ValImb: 0.0028,	ValObj: 0.09
1300	Obj: 0.083,	F: 0.311,	Cf: 0.304,	Imb: 0.012,	Val: 0.318,	ValImb: 0.0085,	ValObj: 0.09
1400	Obj: 0.082,	F: 0.311,	Cf: 0.297,	Imb: 0.004,	Val: 0.306,	ValImb: 0.0032,	ValObj: 0.09
1500	Obj: 0.079,	F: 0.305,	Cf: 0.292,	Imb: 0.0045,	Val: 0.308,	ValImb: 0.0028,	ValObj: 0.09
1600	Obj: 0.079,	F: 0.305,	Cf: 0.294,	Imb: 0.0028,	Val: 0.305,	ValImb: 0.0037,	ValObj: 0.09
1700	Obj: 0.078,	F: 0.305,	Cf: 0.296,	Imb: 0.0047,	Val: 0.312,	ValImb: 0.003,	ValObj: 0.09
1800	Obj: 0.078,	F: 0.304,	Cf: 0.291,	Imb: 0.0016,	Val: 0.308,	ValImb: 0.00066,	ValObj: 0.09
1900	Obj: 0.091,	F: 0.326,	Cf: 0.320,	Imb: 0.0052,	Val: 0.334,	ValImb: 0.004,	ValObj: 0.10
2000	Obj: 0.077,	F: 0.303,	Cf: 0.292,	Imb: 0.0048,	Val: 0.306,	ValImb: 0.0035,	ValObj: 0.09
2100	Obj: 0.080,	F: 0.308,	Cf: 0.299,	Imb: 0.0043,	Val: 0.316,	ValImb: 0.0017,	ValObj: 0.09
2200	Obj: 0.079,	F: 0.308,	Cf: 0.298,	Imb: 0.0029,	Val: 0.313,	ValImb: 0.0012,	Experiments:   3%|▎         | 3/100 [02:15<1:13:31, 45.48s/it]Experiments:   4%|▍         | 4/100 [03:00<1:12:24, 45.25s/it]ValObj: 0.09
2300	Obj: 0.077,	F: 0.305,	Cf: 0.296,	Imb: 0.0025,	Val: 0.314,	ValImb: 0.0017,	ValObj: 0.09
2400	Obj: 0.076,	F: 0.303,	Cf: 0.297,	Imb: 0.0022,	Val: 0.309,	ValImb: 0.0021,	ValObj: 0.09
2500	Obj: 0.085,	F: 0.316,	Cf: 0.322,	Imb: 0.011,	Val: 0.328,	ValImb: 0.0076,	ValObj: 0.10
2600	Obj: 0.075,	F: 0.301,	Cf: 0.304,	Imb: 0.0064,	Val: 0.320,	ValImb: 0.004,	ValObj: 0.10
2700	Obj: 0.080,	F: 0.310,	Cf: 0.308,	Imb: 0.0037,	Val: 0.317,	ValImb: 0.0027,	ValObj: 0.09
2800	Obj: 0.075,	F: 0.301,	Cf: 0.296,	Imb: 0.0036,	Val: 0.312,	ValImb: 0.002,	ValObj: 0.09
2900	Obj: 0.076,	F: 0.303,	Cf: 0.308,	Imb: 0.0029,	Val: 0.321,	ValImb: 0.0021,	ValObj: 0.10
2999	Obj: 0.074,	F: 0.301,	Cf: 0.298,	Imb: 0.003,	Val: 0.314,	ValImb: 0.0023,	ValObj: 0.09
Saving result to results/twins100_rand_0.4/results_20190523_071154-928902_0.0/...

Training on experiment 4/100...
0	Obj: 0.146,	F: 0.412,	Cf: 0.395,	Imb: 0.014,	Val: 0.417,	ValImb: 0.02,	ValObj: 0.17
100	Obj: 0.120,	F: 0.368,	Cf: 0.362,	Imb: 0.0082,	Val: 0.375,	ValImb: 0.01,	ValObj: 0.14
200	Obj: 0.087,	F: 0.317,	Cf: 0.306,	Imb: 0.0036,	Val: 0.328,	ValImb: 0.0072,	ValObj: 0.10
300	Obj: 0.108,	F: 0.355,	Cf: 0.344,	Imb: 0.0052,	Val: 0.359,	ValImb: 0.0015,	ValObj: 0.12
400	Obj: 0.097,	F: 0.337,	Cf: 0.326,	Imb: 0.0027,	Val: 0.350,	ValImb: 0.012,	ValObj: 0.11
500	Obj: 0.079,	F: 0.306,	Cf: 0.303,	Imb: 0.0049,	Val: 0.316,	ValImb: 0.00059,	ValObj: 0.09
600	Obj: 0.084,	F: 0.318,	Cf: 0.307,	Imb: 0.0018,	Val: 0.339,	ValImb: 0.0083,	ValObj: 0.10
700	Obj: 0.080,	F: 0.307,	Cf: 0.299,	Imb: 0.0074,	Val: 0.318,	ValImb: 0.0092,	ValObj: 0.09
800	Obj: 0.079,	F: 0.306,	Cf: 0.300,	Imb: 0.0092,	Val: 0.317,	ValImb: 0.013,	ValObj: 0.10
900	Obj: 0.078,	F: 0.306,	Cf: 0.301,	Imb: 0.015,	Val: 0.317,	ValImb: 0.014,	ValObj: 0.10
1000	Obj: 0.081,	F: 0.309,	Cf: 0.305,	Imb: 0.0081,	Val: 0.320,	ValImb: 0.0094,	ValObj: 0.10
1100	Obj: 0.082,	F: 0.309,	Cf: 0.300,	Imb: 0.01,	Val: 0.322,	ValImb: 0.017,	ValObj: 0.10
1200	Obj: 0.080,	F: 0.310,	Cf: 0.305,	Imb: 0.006,	Val: 0.325,	ValImb: 0.012,	ValObj: 0.10
1300	Obj: 0.080,	F: 0.310,	Cf: 0.304,	Imb: 0.005,	Val: 0.323,	ValImb: 0.0079,	ValObj: 0.10
1400	Obj: 0.077,	F: 0.304,	Cf: 0.298,	Imb: 0.0043,	Val: 0.318,	ValImb: 0.0035,	ValObj: 0.10
1500	Obj: 0.076,	F: 0.304,	Cf: 0.300,	Imb: 0.0022,	Val: 0.317,	ValImb: 0.0015,	ValObj: 0.09
1600	Obj: 0.079,	F: 0.308,	Cf: 0.298,	Imb: 0.0033,	Val: 0.319,	ValImb: 0.0038,	ValObj: 0.10
1700	Obj: 0.082,	F: 0.316,	Cf: 0.306,	Imb: 0.011,	Val: 0.326,	ValImb: 0.014,	ValObj: 0.10
1800	Obj: 0.074,	F: 0.302,	Cf: 0.299,	Imb: 0.0057,	Val: 0.316,	ValImb: 0.0049,	ValObj: 0.09
1900	Obj: 0.074,	F: 0.301,	Cf: 0.300,	Imb: 0.0091,	Val: 0.316,	ValImb: 0.011,	ValObj: 0.09
2000	Obj: 0.077,	F: 0.305,	Cf: 0.300,	Imb: 0.01,	Val: 0.318,	ValImb: 0.012,	ValObj: 0.10
2100	Obj: 0.074,	F: 0.303,	Cf: 0.300,	Imb: 0.012,	Val: 0.318,	ValImb: 0.015,	ValObj: 0.10
2200	Obj: 0.075,	F: 0.302,	Cf: 0.302,	Imb: 0.0081,	Val: 0.320,	ValImb: 0.012,	ValObj: 0.10
2300	Obj: 0.076,	F: 0.303,	Cf: 0.313,	Imb: 0.01,	Val: 0.324,	ValImb: 0.015,	ValObj: 0.10
2400	Obj: 0.073,	F: 0.301,	Cf: 0.306,	Imb: 0.0059,	Val: 0.320,	ValImb: 0.0073,	ValObj: 0.10
2500	Obj: 0.073,	F: 0.300,	Cf: 0.302,	Imb: 0.0066,	Val: 0.319,	ValImb: 0.0098,	ValObj: 0.10
2600	Obj: 0.072,	F: 0.299,	Cf: 0.310,	Imb: 0.0095,	Val: 0.320,	ValImb: 0.011,	ValObj: 0.10
2700	Obj: 0.074,	F: 0.302,	Cf: 0.302,	Imb: 0.0077,	Val: 0.319,	ValImb: 0.0065,	ValObj: 0.10
2800	Obj: 0.072,	F: 0.299,	Cf: 0.301,	Imb: 0.012,	Val: 0.320,	ValImb: 0.014,	ValObj: 0.10
2900	Obj: 0.071,	F: 0.299,	Cf: 0.310,	Imb: 0.0071,	Val: 0.322,	ValImb: 0.0074,	ValObj: 0.10
2999	Obj: 0.073,	F: 0.302,	Cf: 0.306,	Imb: 0.0072,	Val: 0.323,	ValImb: 0.0075,	ValObj: 0.10
Saving result to results/twins100_rand_0.4/results_20190523_071154-928902_0.0/...

Training on experiment 5/100...
0	Obj: 0.154,	F: 0.416,	Cf: 0.396,	Imb: 0.038,	Val: 0.422,	ValImb: 0.035,	ValObj: 0.16
100	Obj: 0.129,	F: 0.379,	Cf: 0.364,	Imb: 0.0091,	Val: 0.383,	ValImb: 0.012,	ValObj: 0.13
200	Obj: 0.093,	F: 0.325,	Cf: 0.313,	Imb: 0.0075,	Val: 0.337,	ValImb: 0.0094,	ValObj: 0.10
